ProductTitle;ProductId;SkuId;TermDuration;BillingPlan;Segment;Currency;UnitPrice;ERP Price;CD ID;Unique CD ID
Dynamics 365 Asset Management Addl Assets (Non-Profit Pricing);CFQ7TTC0LHWJ;000B;P1Y;Annual;Charity;GBP;581,04;645,6;CFQ7TTC0LHWJ-000B-P1Y-Annual-Charity;CFQ7TTC0LHWJ-000B-P1Y-Annual-Charity
Dynamics 365 Asset Management Addl Assets;CFQ7TTC0LHWJ;1;P1Y;Monthly;Commercial;GBP;678,24;969;CFQ7TTC0LHWJ-1-P1Y-Monthly-Commercial;CFQ7TTC0LHWJ-1-P1Y-Monthly-Commercial
Dynamics 365 Business Central Additional Environment Addon (Education Faculty Pricing);CFQ7TTC0HD7P;3;P1Y;Annual;Education;GBP;1065,96;1522,8;CFQ7TTC0HD7P-3-P1Y-Annual-Education;CFQ7TTC0HD7P-3-P1Y-Annual-Education
Dynamics 365 Business Central Additional Environment Addon (Education Faculty Pricing);CFQ7TTC0HD7P;3;P1Y;Monthly;Education;GBP;1119,24;1599;CFQ7TTC0HD7P-3-P1Y-Monthly-Education;CFQ7TTC0HD7P-3-P1Y-Monthly-Education
Dynamics 365 Business Central Additional Environment Addon (Non-Profit Pricing);CFQ7TTC0HD7P;4;P1Y;Annual;Charity;GBP;996,84;1107,6;CFQ7TTC0HD7P-4-P1Y-Annual-Charity;CFQ7TTC0HD7P-4-P1Y-Annual-Charity
Dynamics 365 Business Central Additional Environment Addon (Non-Profit Pricing);CFQ7TTC0HD7P;4;P1Y;Monthly;Charity;GBP;1046,64;1163,04;CFQ7TTC0HD7P-4-P1Y-Monthly-Charity;CFQ7TTC0HD7P-4-P1Y-Monthly-Charity
Dynamics 365 Business Central Additional Environment Addon (Non-Profit Pricing);CFQ7TTC0HD7P;4;P1M;Monthly;Charity;GBP;99,68;110,76;CFQ7TTC0HD7P-4-P1M-Monthly-Charity;CFQ7TTC0HD7P-4-P1M-Monthly-Charity
Dynamics 365 Business Central Additional Environment Addon;CFQ7TTC0HD7P;1;P1Y;Annual;Commercial;GBP;1937,88;2768,4;CFQ7TTC0HD7P-1-P1Y-Annual-Commercial;CFQ7TTC0HD7P-1-P1Y-Annual-Commercial
Dynamics 365 Business Central Additional Environment Addon;CFQ7TTC0HD7P;1;P1Y;Monthly;Commercial;GBP;2034,72;2906,88;CFQ7TTC0HD7P-1-P1Y-Monthly-Commercial;CFQ7TTC0HD7P-1-P1Y-Monthly-Commercial
Dynamics 365 Business Central Additional Environment Addon (Education Faculty Pricing);CFQ7TTC0HD7P;3;P1M;Monthly;Education;GBP;106,6;152,28;CFQ7TTC0HD7P-3-P1M-Monthly-Education;CFQ7TTC0HD7P-3-P1M-Monthly-Education
Dynamics 365 Business Central Additional Environment Addon;CFQ7TTC0HD7P;1;P1M;Monthly;Commercial;GBP;193,79;276,84;CFQ7TTC0HD7P-1-P1M-Monthly-Commercial;CFQ7TTC0HD7P-1-P1M-Monthly-Commercial
Dynamics 365 Business Central Database Capacity Overage (Education Student Pricing);CFQ7TTC0HD3R;9;P1M;Monthly;Education;GBP;1,29;1,85;CFQ7TTC0HD3R-9-P1M-Monthly-Education;CFQ7TTC0HD3R-9-P1M-Monthly-Education
Dynamics 365 Business Central Database Capacity (Education Faculty Pricing);CFQ7TTC0HD3R;7;P1Y;Annual;Education;GBP;35,28;50,4;CFQ7TTC0HD3R-7-P1Y-Annual-Education;CFQ7TTC0HD3R-7-P1Y-Annual-Education
Dynamics 365 Business Central Database Capacity 100GB;CFQ7TTC0HD3R;2;P1M;Monthly;Commercial;GBP;322,98;461,4;CFQ7TTC0HD3R-2-P1M-Monthly-Commercial;CFQ7TTC0HD3R-2-P1M-Monthly-Commercial
Dynamics 365 Business Central Database Capacity 100GB (Education Student Pricing);CFQ7TTC0HD3R;000B;P1Y;Monthly;Education;GBP;1356,48;1937,88;CFQ7TTC0HD3R-000B-P1Y-Monthly-Education;CFQ7TTC0HD3R-000B-P1Y-Monthly-Education
Dynamics 365 Business Central Database Capacity 100GB;CFQ7TTC0HD3R;2;P1Y;Monthly;Commercial;GBP;3391,32;4844,76;CFQ7TTC0HD3R-2-P1Y-Monthly-Commercial;CFQ7TTC0HD3R-2-P1Y-Monthly-Commercial
Dynamics 365 Business Central Database Capacity Overage (Education Faculty Pricing);CFQ7TTC0HD3R;000D;P1Y;Annual;Education;GBP;17,64;25,2;CFQ7TTC0HD3R-000D-P1Y-Annual-Education;CFQ7TTC0HD3R-000D-P1Y-Annual-Education
Dynamics 365 Business Central Database Capacity;CFQ7TTC0HD3R;1;P1Y;Annual;Commercial;GBP;64,68;92,4;CFQ7TTC0HD3R-1-P1Y-Annual-Commercial;CFQ7TTC0HD3R-1-P1Y-Annual-Commercial
Dynamics 365 Business Central Database Capacity Overage;CFQ7TTC0HD3R;3;P1Y;Monthly;Commercial;GBP;33,48;47,88;CFQ7TTC0HD3R-3-P1Y-Monthly-Commercial;CFQ7TTC0HD3R-3-P1Y-Monthly-Commercial
Dynamics 365 Business Central Database Capacity (Education Faculty Pricing);CFQ7TTC0HD3R;7;P1Y;Monthly;Education;GBP;37,08;52,92;CFQ7TTC0HD3R-7-P1Y-Monthly-Education;CFQ7TTC0HD3R-7-P1Y-Monthly-Education
Dynamics 365 Business Central Database Capacity (Education Student Pricing);CFQ7TTC0HD3R;000C;P1Y;Monthly;Education;GBP;27,36;39,12;CFQ7TTC0HD3R-000C-P1Y-Monthly-Education;CFQ7TTC0HD3R-000C-P1Y-Monthly-Education
Dynamics 365 Business Central Database Capacity (Education Student Pricing);CFQ7TTC0HD3R;000C;P1M;Monthly;Education;GBP;2,6;3,72;CFQ7TTC0HD3R-000C-P1M-Monthly-Education;CFQ7TTC0HD3R-000C-P1M-Monthly-Education
Dynamics 365 Business Central Database Capacity Overage (Non-Profit Pricing);CFQ7TTC0HD3R;8;P1Y;Annual;Charity;GBP;16,63;18,48;CFQ7TTC0HD3R-8-P1Y-Annual-Charity;CFQ7TTC0HD3R-8-P1Y-Annual-Charity
Dynamics 365 Business Central Database Capacity 100GB (Education Faculty Pricing);CFQ7TTC0HD3R;000F;P1M;Monthly;Education;GBP;177,66;253,8;CFQ7TTC0HD3R-000F-P1M-Monthly-Education;CFQ7TTC0HD3R-000F-P1M-Monthly-Education
Dynamics 365 Business Central Database Capacity;CFQ7TTC0HD3R;1;P1Y;Monthly;Commercial;GBP;67,92;97,08;CFQ7TTC0HD3R-1-P1Y-Monthly-Commercial;CFQ7TTC0HD3R-1-P1Y-Monthly-Commercial
Dynamics 365 Business Central Database Capacity (Non-Profit Pricing);CFQ7TTC0HD3R;5;P1Y;Annual;Charity;GBP;33,48;37,2;CFQ7TTC0HD3R-5-P1Y-Annual-Charity;CFQ7TTC0HD3R-5-P1Y-Annual-Charity
Dynamics 365 Business Central Database Capacity Overage (Education Faculty Pricing);CFQ7TTC0HD3R;000D;P1M;Monthly;Education;GBP;1,76;2,52;CFQ7TTC0HD3R-000D-P1M-Monthly-Education;CFQ7TTC0HD3R-000D-P1M-Monthly-Education
Dynamics 365 Business Central Database Capacity Overage (Non-Profit Pricing);CFQ7TTC0HD3R;8;P1Y;Monthly;Charity;GBP;17,52;19,44;CFQ7TTC0HD3R-8-P1Y-Monthly-Charity;CFQ7TTC0HD3R-8-P1Y-Monthly-Charity
Dynamics 365 Business Central Database Capacity 100GB (Non-Profit Pricing);CFQ7TTC0HD3R;6;P1Y;Annual;Charity;GBP;1661,04;1845,6;CFQ7TTC0HD3R-6-P1Y-Annual-Charity;CFQ7TTC0HD3R-6-P1Y-Annual-Charity
Dynamics 365 Business Central Database Capacity (Education Student Pricing);CFQ7TTC0HD3R;000C;P1Y;Annual;Education;GBP;26,04;37,2;CFQ7TTC0HD3R-000C-P1Y-Annual-Education;CFQ7TTC0HD3R-000C-P1Y-Annual-Education
Dynamics 365 Business Central Database Capacity 100GB (Education Student Pricing);CFQ7TTC0HD3R;000B;P1Y;Annual;Education;GBP;1291,92;1845,6;CFQ7TTC0HD3R-000B-P1Y-Annual-Education;CFQ7TTC0HD3R-000B-P1Y-Annual-Education
Dynamics 365 Business Central Database Capacity Overage (Education Student Pricing);CFQ7TTC0HD3R;9;P1Y;Annual;Education;GBP;12,94;18,48;CFQ7TTC0HD3R-9-P1Y-Annual-Education;CFQ7TTC0HD3R-9-P1Y-Annual-Education
Dynamics 365 Business Central Database Capacity Overage (Education Faculty Pricing);CFQ7TTC0HD3R;000D;P1Y;Monthly;Education;GBP;18,48;26,52;CFQ7TTC0HD3R-000D-P1Y-Monthly-Education;CFQ7TTC0HD3R-000D-P1Y-Monthly-Education
Dynamics 365 Business Central Database Capacity 100GB (Non-Profit Pricing);CFQ7TTC0HD3R;6;P1M;Monthly;Charity;GBP;166,1;184,56;CFQ7TTC0HD3R-6-P1M-Monthly-Charity;CFQ7TTC0HD3R-6-P1M-Monthly-Charity
Dynamics 365 Business Central Database Capacity Overage (Non-Profit Pricing);CFQ7TTC0HD3R;8;P1M;Monthly;Charity;GBP;1,66;1,85;CFQ7TTC0HD3R-8-P1M-Monthly-Charity;CFQ7TTC0HD3R-8-P1M-Monthly-Charity
Dynamics 365 Business Central Database Capacity;CFQ7TTC0HD3R;1;P1M;Monthly;Commercial;GBP;6,47;9,24;CFQ7TTC0HD3R-1-P1M-Monthly-Commercial;CFQ7TTC0HD3R-1-P1M-Monthly-Commercial
Dynamics 365 Business Central Database Capacity (Non-Profit Pricing);CFQ7TTC0HD3R;5;P1Y;Monthly;Charity;GBP;35,16;39,12;CFQ7TTC0HD3R-5-P1Y-Monthly-Charity;CFQ7TTC0HD3R-5-P1Y-Monthly-Charity
Dynamics 365 Business Central Database Capacity Overage;CFQ7TTC0HD3R;3;P1M;Monthly;Commercial;GBP;3,19;4,56;CFQ7TTC0HD3R-3-P1M-Monthly-Commercial;CFQ7TTC0HD3R-3-P1M-Monthly-Commercial
Dynamics 365 Business Central Database Capacity 100GB (Education Faculty Pricing);CFQ7TTC0HD3R;000F;P1Y;Monthly;Education;GBP;1865,4;2664,96;CFQ7TTC0HD3R-000F-P1Y-Monthly-Education;CFQ7TTC0HD3R-000F-P1Y-Monthly-Education
Dynamics 365 Business Central Database Capacity 100GB;CFQ7TTC0HD3R;2;P1Y;Annual;Commercial;GBP;3229,8;4614;CFQ7TTC0HD3R-2-P1Y-Annual-Commercial;CFQ7TTC0HD3R-2-P1Y-Annual-Commercial
Dynamics 365 Business Central Database Capacity 100GB (Education Student Pricing);CFQ7TTC0HD3R;000B;P1M;Monthly;Education;GBP;129,19;184,56;CFQ7TTC0HD3R-000B-P1M-Monthly-Education;CFQ7TTC0HD3R-000B-P1M-Monthly-Education
Dynamics 365 Business Central Database Capacity (Education Faculty Pricing);CFQ7TTC0HD3R;7;P1M;Monthly;Education;GBP;3,53;5,04;CFQ7TTC0HD3R-7-P1M-Monthly-Education;CFQ7TTC0HD3R-7-P1M-Monthly-Education
Dynamics 365 Business Central Database Capacity 100GB (Education Faculty Pricing);CFQ7TTC0HD3R;000F;P1Y;Annual;Education;GBP;1776,6;2538;CFQ7TTC0HD3R-000F-P1Y-Annual-Education;CFQ7TTC0HD3R-000F-P1Y-Annual-Education
Dynamics 365 Business Central Database Capacity Overage (Education Student Pricing);CFQ7TTC0HD3R;9;P1Y;Monthly;Education;GBP;13,56;19,44;CFQ7TTC0HD3R-9-P1Y-Monthly-Education;CFQ7TTC0HD3R-9-P1Y-Monthly-Education
Dynamics 365 Business Central Database Capacity Overage;CFQ7TTC0HD3R;3;P1Y;Annual;Commercial;GBP;31,92;45,6;CFQ7TTC0HD3R-3-P1Y-Annual-Commercial;CFQ7TTC0HD3R-3-P1Y-Annual-Commercial
Dynamics 365 Business Central Database Capacity (Non-Profit Pricing);CFQ7TTC0HD3R;5;P1M;Monthly;Charity;GBP;3,35;3,72;CFQ7TTC0HD3R-5-P1M-Monthly-Charity;CFQ7TTC0HD3R-5-P1M-Monthly-Charity
Dynamics 365 Business Central Database Capacity 100GB (Non-Profit Pricing);CFQ7TTC0HD3R;6;P1Y;Monthly;Charity;GBP;1744,08;1937,88;CFQ7TTC0HD3R-6-P1Y-Monthly-Charity;CFQ7TTC0HD3R-6-P1Y-Monthly-Charity
Dynamics 365 Business Central Device (100 seat min);CFQ7TTC0LH3F;8;P1Y;Monthly;Commercial;GBP;237,24;339;CFQ7TTC0LH3F-8-P1Y-Monthly-Commercial;CFQ7TTC0LH3F-8-P1Y-Monthly-Commercial
Dynamics 365 Business Central Device (36mo) (Non-Profit Pricing);CFQ7TTC0LH3F;4;P3Y;Monthly;Charity;GBP;469,44;521,64;CFQ7TTC0LH3F-4-P3Y-Monthly-Charity;CFQ7TTC0LH3F-4-P3Y-Monthly-Charity
Dynamics 365 Business Central Device (36mo) (Non-Profit Pricing);CFQ7TTC0LH3F;4;P1M;Monthly;Charity;GBP;14,9;16,56;CFQ7TTC0LH3F-4-P1M-Monthly-Charity;CFQ7TTC0LH3F-4-P1M-Monthly-Charity
Dynamics 365 Business Central Device (Education Student Pricing);CFQ7TTC0LH3F;5;P3Y;Monthly;Education;GBP;365,04;521,64;CFQ7TTC0LH3F-5-P3Y-Monthly-Education;CFQ7TTC0LH3F-5-P3Y-Monthly-Education
Dynamics 365 Business Central Device (Education Student Pricing);CFQ7TTC0LH3F;5;P1M;Monthly;Education;GBP;11,59;16,56;CFQ7TTC0LH3F-5-P1M-Monthly-Education;CFQ7TTC0LH3F-5-P1M-Monthly-Education
Dynamics 365 Business Central Device (Education Student Pricing);CFQ7TTC0LH3F;5;P1Y;Monthly;Education;GBP;121,68;173,88;CFQ7TTC0LH3F-5-P1Y-Monthly-Education;CFQ7TTC0LH3F-5-P1Y-Monthly-Education
Dynamics 365 Business Central Device (Education Faculty Pricing);CFQ7TTC0LH3F;6;P1M;Monthly;Education;GBP;15,96;22,8;CFQ7TTC0LH3F-6-P1M-Monthly-Education;CFQ7TTC0LH3F-6-P1M-Monthly-Education
Dynamics 365 Business Central Device (Education Student Pricing);CFQ7TTC0LH3F;5;P3Y;Annual;Education;GBP;347,76;496,8;CFQ7TTC0LH3F-5-P3Y-Annual-Education;CFQ7TTC0LH3F-5-P3Y-Annual-Education
Dynamics 365 Business Central Device (Education Faculty Pricing);CFQ7TTC0LH3F;6;P1Y;Monthly;Education;GBP;167,64;239,4;CFQ7TTC0LH3F-6-P1Y-Monthly-Education;CFQ7TTC0LH3F-6-P1Y-Monthly-Education
Dynamics 365 Business Central Device (36mo) (Non-Profit Pricing);CFQ7TTC0LH3F;4;P1Y;Monthly;Charity;GBP;156,48;173,88;CFQ7TTC0LH3F-4-P1Y-Monthly-Charity;CFQ7TTC0LH3F-4-P1Y-Monthly-Charity
Dynamics 365 Business Central Device (Education Student Pricing);CFQ7TTC0LH3F;5;P1Y;Annual;Education;GBP;115,92;165,6;CFQ7TTC0LH3F-5-P1Y-Annual-Education;CFQ7TTC0LH3F-5-P1Y-Annual-Education
Dynamics 365 Business Central Device (Education Faculty Pricing);CFQ7TTC0LH3F;6;P1Y;Annual;Education;GBP;159,6;228;CFQ7TTC0LH3F-6-P1Y-Annual-Education;CFQ7TTC0LH3F-6-P1Y-Annual-Education
Dynamics 365 Business Central Device (100 seat min);CFQ7TTC0LH3F;8;P1Y;Annual;Commercial;GBP;225,96;322,8;CFQ7TTC0LH3F-8-P1Y-Annual-Commercial;CFQ7TTC0LH3F-8-P1Y-Annual-Commercial
Dynamics 365 Business Central Device (100 seat min);CFQ7TTC0LH3F;8;P1M;Monthly;Commercial;GBP;22,6;32,28;CFQ7TTC0LH3F-8-P1M-Monthly-Commercial;CFQ7TTC0LH3F-8-P1M-Monthly-Commercial
Dynamics 365 Business Central Device (100 seat min);CFQ7TTC0LH3F;8;P3Y;Triennial;Commercial;GBP;677,88;968,4;CFQ7TTC0LH3F-8-P3Y-Triennial-Commercial;CFQ7TTC0LH3F-8-P3Y-Triennial-Commercial
Dynamics 365 Business Central Device (100 seat min);CFQ7TTC0LH3F;8;P3Y;Monthly;Commercial;GBP;711,72;1017;CFQ7TTC0LH3F-8-P3Y-Monthly-Commercial;CFQ7TTC0LH3F-8-P3Y-Monthly-Commercial
Dynamics 365 Business Central Device;CFQ7TTC0LH3F;2;P1Y;Monthly;Commercial;GBP;305,16;435,96;CFQ7TTC0LH3F-2-P1Y-Monthly-Commercial;CFQ7TTC0LH3F-2-P1Y-Monthly-Commercial
Dynamics 365 Business Central Device;CFQ7TTC0LH3F;2;P3Y;Monthly;Commercial;GBP;915,48;1307,88;CFQ7TTC0LH3F-2-P3Y-Monthly-Commercial;CFQ7TTC0LH3F-2-P3Y-Monthly-Commercial
Dynamics 365 Business Central Device;CFQ7TTC0LH3F;2;P3Y;Annual;Commercial;GBP;871,92;1245,6;CFQ7TTC0LH3F-2-P3Y-Annual-Commercial;CFQ7TTC0LH3F-2-P3Y-Annual-Commercial
Dynamics 365 Business Central Device;CFQ7TTC0LH3F;2;P1M;Monthly;Commercial;GBP;29,06;41,52;CFQ7TTC0LH3F-2-P1M-Monthly-Commercial;CFQ7TTC0LH3F-2-P1M-Monthly-Commercial
Dynamics 365 Business Central Device;CFQ7TTC0LH3F;2;P3Y;Triennial;Commercial;GBP;871,92;1245,6;CFQ7TTC0LH3F-2-P3Y-Triennial-Commercial;CFQ7TTC0LH3F-2-P3Y-Triennial-Commercial
Dynamics 365 Business Central Device (100 seat min);CFQ7TTC0LH3F;8;P3Y;Annual;Commercial;GBP;677,88;968,4;CFQ7TTC0LH3F-8-P3Y-Annual-Commercial;CFQ7TTC0LH3F-8-P3Y-Annual-Commercial
Dynamics 365 Business Central Device (Education Faculty Pricing);CFQ7TTC0LH3F;6;P3Y;Monthly;Education;GBP;502,92;718,2;CFQ7TTC0LH3F-6-P3Y-Monthly-Education;CFQ7TTC0LH3F-6-P3Y-Monthly-Education
Dynamics 365 Business Central Device;CFQ7TTC0LH3F;2;P1Y;Annual;Commercial;GBP;290,64;415,2;CFQ7TTC0LH3F-2-P1Y-Annual-Commercial;CFQ7TTC0LH3F-2-P1Y-Annual-Commercial
Dynamics 365 Business Central Device (36mo) (Non-Profit Pricing);CFQ7TTC0LH3F;4;P1Y;Annual;Charity;GBP;149,04;165,6;CFQ7TTC0LH3F-4-P1Y-Annual-Charity;CFQ7TTC0LH3F-4-P1Y-Annual-Charity
Dynamics 365 Business Central Device (Education Faculty Pricing);CFQ7TTC0LH3F;6;P3Y;Annual;Education;GBP;478,8;684;CFQ7TTC0LH3F-6-P3Y-Annual-Education;CFQ7TTC0LH3F-6-P3Y-Annual-Education
Dynamics 365 Business Central Device (36mo) (Non-Profit Pricing);CFQ7TTC0LH3F;4;P3Y;Annual;Charity;GBP;447,12;496,8;CFQ7TTC0LH3F-4-P3Y-Annual-Charity;CFQ7TTC0LH3F-4-P3Y-Annual-Charity
Dynamics 365 Business Central Essentials (Education Student Pricing);CFQ7TTC0LH34;5;P1Y;Monthly;Education;GBP;216,96;309,96;CFQ7TTC0LH34-5-P1Y-Monthly-Education;CFQ7TTC0LH34-5-P1Y-Monthly-Education
Dynamics 365 Business Central Essentials (Non-Profit Pricing);CFQ7TTC0LH34;7;P1Y;Monthly;Charity;GBP;279;309,96;CFQ7TTC0LH34-7-P1Y-Monthly-Charity;CFQ7TTC0LH34-7-P1Y-Monthly-Charity
Dynamics 365 Business Central Essentials (Non-Profit Pricing);CFQ7TTC0LH34;7;P1Y;Annual;Charity;GBP;265,68;295,2;CFQ7TTC0LH34-7-P1Y-Annual-Charity;CFQ7TTC0LH34-7-P1Y-Annual-Charity
Dynamics 365 Business Central Essentials (Education Student Pricing);CFQ7TTC0LH34;5;P1M;Monthly;Education;GBP;20,66;29,52;CFQ7TTC0LH34-5-P1M-Monthly-Education;CFQ7TTC0LH34-5-P1M-Monthly-Education
Dynamics 365 Business Central Essentials (Education Faculty Pricing);CFQ7TTC0LH34;6;P1Y;Monthly;Education;GBP;298,08;425,88;CFQ7TTC0LH34-6-P1Y-Monthly-Education;CFQ7TTC0LH34-6-P1Y-Monthly-Education
Dynamics 365 Business Central Essentials;CFQ7TTC0LH34;1;P1Y;Annual;Commercial;GBP;516,6;738;CFQ7TTC0LH34-1-P1Y-Annual-Commercial;CFQ7TTC0LH34-1-P1Y-Annual-Commercial
Dynamics 365 Business Central Essentials (Non-Profit Pricing);CFQ7TTC0LH34;7;P1M;Monthly;Charity;GBP;26,57;29,52;CFQ7TTC0LH34-7-P1M-Monthly-Charity;CFQ7TTC0LH34-7-P1M-Monthly-Charity
Dynamics 365 Business Central Essentials;CFQ7TTC0LH34;1;P3Y;Monthly;Commercial;GBP;1627,2;2324,88;CFQ7TTC0LH34-1-P3Y-Monthly-Commercial;CFQ7TTC0LH34-1-P3Y-Monthly-Commercial
Dynamics 365 Business Central Essentials;CFQ7TTC0LH34;1;P3Y;Triennial;Commercial;GBP;1549,8;2214;CFQ7TTC0LH34-1-P3Y-Triennial-Commercial;CFQ7TTC0LH34-1-P3Y-Triennial-Commercial
Dynamics 365 Business Central Essentials (Education Faculty Pricing);CFQ7TTC0LH34;6;P1M;Monthly;Education;GBP;28,39;40,56;CFQ7TTC0LH34-6-P1M-Monthly-Education;CFQ7TTC0LH34-6-P1M-Monthly-Education
Dynamics 365 Business Central Essentials;CFQ7TTC0LH34;1;P1M;Monthly;Commercial;GBP;51,66;73,8;CFQ7TTC0LH34-1-P1M-Monthly-Commercial;CFQ7TTC0LH34-1-P1M-Monthly-Commercial
Dynamics 365 Business Central Essentials;CFQ7TTC0LH34;1;P1Y;Monthly;Commercial;GBP;542,4;774,96;CFQ7TTC0LH34-1-P1Y-Monthly-Commercial;CFQ7TTC0LH34-1-P1Y-Monthly-Commercial
Dynamics 365 Business Central Essentials (Education Faculty Pricing);CFQ7TTC0LH34;6;P1Y;Annual;Education;GBP;283,92;405,6;CFQ7TTC0LH34-6-P1Y-Annual-Education;CFQ7TTC0LH34-6-P1Y-Annual-Education
Dynamics 365 Business Central Essentials (Education Student Pricing);CFQ7TTC0LH34;5;P1Y;Annual;Education;GBP;206,64;295,2;CFQ7TTC0LH34-5-P1Y-Annual-Education;CFQ7TTC0LH34-5-P1Y-Annual-Education
Dynamics 365 Business Central Essentials;CFQ7TTC0LH34;1;P3Y;Annual;Commercial;GBP;1549,8;2214;CFQ7TTC0LH34-1-P3Y-Annual-Commercial;CFQ7TTC0LH34-1-P3Y-Annual-Commercial
Dynamics 365 Business Central Essentials Attach (Educational Student Pricing);CFQ7TTC0N13N;6;P1Y;Monthly;Education;GBP;21,72;28,92;CFQ7TTC0N13N-6-P1Y-Monthly-Education;CFQ7TTC0N13N-6-P1Y-Monthly-Education
Dynamics 365 Business Central Essentials Attach;CFQ7TTC0N13N;2;P3Y;Annual;Commercial;GBP;415,8;554,4;CFQ7TTC0N13N-2-P3Y-Annual-Commercial;CFQ7TTC0N13N-2-P3Y-Annual-Commercial
Dynamics 365 Business Central Essentials Attach (Non-Profit Pricing);CFQ7TTC0N13N;5;P1Y;Monthly;Charity;GBP;70,32;78,12;CFQ7TTC0N13N-5-P1Y-Monthly-Charity;CFQ7TTC0N13N-5-P1Y-Monthly-Charity
Dynamics 365 Business Central Essentials Attach;CFQ7TTC0N13N;2;P1M;Monthly;Commercial;GBP;13,86;18,48;CFQ7TTC0N13N-2-P1M-Monthly-Commercial;CFQ7TTC0N13N-2-P1M-Monthly-Commercial
Dynamics 365 Business Central Essentials Attach (Educational Faculty Pricing);CFQ7TTC0N13N;7;P1Y;Monthly;Education;GBP;29,28;39;CFQ7TTC0N13N-7-P1Y-Monthly-Education;CFQ7TTC0N13N-7-P1Y-Monthly-Education
Dynamics 365 Business Central Essentials Attach;CFQ7TTC0N13N;2;P1Y;Monthly;Commercial;GBP;145,56;194,04;CFQ7TTC0N13N-2-P1Y-Monthly-Commercial;CFQ7TTC0N13N-2-P1Y-Monthly-Commercial
Dynamics 365 Business Central Essentials Attach;CFQ7TTC0N13N;2;P1Y;Annual;Commercial;GBP;138,6;184,8;CFQ7TTC0N13N-2-P1Y-Annual-Commercial;CFQ7TTC0N13N-2-P1Y-Annual-Commercial
Dynamics 365 Business Central Essentials Attach (Non-Profit Pricing);CFQ7TTC0N13N;5;P1M;Monthly;Charity;GBP;6,7;7,44;CFQ7TTC0N13N-5-P1M-Monthly-Charity;CFQ7TTC0N13N-5-P1M-Monthly-Charity
Dynamics 365 Business Central Essentials Attach (Educational Student Pricing);CFQ7TTC0N13N;6;P1Y;Annual;Education;GBP;20,7;27,6;CFQ7TTC0N13N-6-P1Y-Annual-Education;CFQ7TTC0N13N-6-P1Y-Annual-Education
Dynamics 365 Business Central Essentials Attach;CFQ7TTC0N13N;2;P3Y;Triennial;Commercial;GBP;415,8;554,4;CFQ7TTC0N13N-2-P3Y-Triennial-Commercial;CFQ7TTC0N13N-2-P3Y-Triennial-Commercial
Dynamics 365 Business Central Essentials Attach (Educational Faculty Pricing);CFQ7TTC0N13N;7;P1M;Monthly;Education;GBP;2,79;3,72;CFQ7TTC0N13N-7-P1M-Monthly-Education;CFQ7TTC0N13N-7-P1M-Monthly-Education
Dynamics 365 Business Central Essentials Attach (Educational Faculty Pricing);CFQ7TTC0N13N;7;P1Y;Annual;Education;GBP;27,9;37,2;CFQ7TTC0N13N-7-P1Y-Annual-Education;CFQ7TTC0N13N-7-P1Y-Annual-Education
Dynamics 365 Business Central Essentials Attach;CFQ7TTC0N13N;2;P3Y;Monthly;Commercial;GBP;436,68;582,12;CFQ7TTC0N13N-2-P3Y-Monthly-Commercial;CFQ7TTC0N13N-2-P3Y-Monthly-Commercial
Dynamics 365 Business Central Essentials Attach (Educational Student Pricing);CFQ7TTC0N13N;6;P1M;Monthly;Education;GBP;2,07;2,76;CFQ7TTC0N13N-6-P1M-Monthly-Education;CFQ7TTC0N13N-6-P1M-Monthly-Education
Dynamics 365 Business Central Essentials Attach (Non-Profit Pricing);CFQ7TTC0N13N;5;P1Y;Annual;Charity;GBP;66,96;74,4;CFQ7TTC0N13N-5-P1Y-Annual-Charity;CFQ7TTC0N13N-5-P1Y-Annual-Charity
Dynamics 365 Business Central External Accountant (Non-Profit Pricing);CFQ7TTC0LH33;4;P3Y;Monthly;Charity;GBP;0;0;CFQ7TTC0LH33-4-P3Y-Monthly-Charity;CFQ7TTC0LH33-4-P3Y-Monthly-Charity
Dynamics 365 Business Central External Accountant (Education Faculty Pricing);CFQ7TTC0LH33;5;P1M;Monthly;Education;GBP;0;0;CFQ7TTC0LH33-5-P1M-Monthly-Education;CFQ7TTC0LH33-5-P1M-Monthly-Education
Dynamics 365 Business Central External Accountant;CFQ7TTC0LH33;1;P3Y;Triennial;Commercial;GBP;0;0;CFQ7TTC0LH33-1-P3Y-Triennial-Commercial;CFQ7TTC0LH33-1-P3Y-Triennial-Commercial
Dynamics 365 Business Central External Accountant (Non-Profit Pricing);CFQ7TTC0LH33;4;P1Y;Monthly;Charity;GBP;0;0;CFQ7TTC0LH33-4-P1Y-Monthly-Charity;CFQ7TTC0LH33-4-P1Y-Monthly-Charity
Dynamics 365 Business Central External Accountant (Education Faculty Pricing);CFQ7TTC0LH33;5;P1Y;Monthly;Education;GBP;0;0;CFQ7TTC0LH33-5-P1Y-Monthly-Education;CFQ7TTC0LH33-5-P1Y-Monthly-Education
Dynamics 365 Business Central External Accountant (Non-Profit Pricing);CFQ7TTC0LH33;4;P1M;Monthly;Charity;GBP;0;0;CFQ7TTC0LH33-4-P1M-Monthly-Charity;CFQ7TTC0LH33-4-P1M-Monthly-Charity
Dynamics 365 Business Central External Accountant;CFQ7TTC0LH33;1;P3Y;Annual;Commercial;GBP;0;0;CFQ7TTC0LH33-1-P3Y-Annual-Commercial;CFQ7TTC0LH33-1-P3Y-Annual-Commercial
